,_id,stock_identity,trade_date,amount,change,close,high,low,open,pct_chg,pre_close,ts_code,vol
4137,5e92c5c9d1add8fec462d4c8,000001.SSE,2007-11-01,110768490.996,-40.48,5914.285,6005.131,5912.502,5978.939,-0.6798,5954.765,000001.SH,64885103.0
4138,5e92c5c9d1add8fec462d4c7,000001.SSE,2007-11-02,106029855.991,-136.476,5777.809,5860.594,5740.403,5812.465,-2.3076,5914.285,000001.SH,59541596.0
4139,5e92c5c9d1add8fec462d4c6,000001.SSE,2007-11-05,154901016.951,-143.357,5634.452,5787.228,5603.47,5748.176,-2.4812,5777.809,000001.SH,64132597.0
4140,5e92c5c9d1add8fec462d4c5,000001.SSE,2007-11-06,83589505.627,-97.883,5536.569,5649.752,5510.161,5593.347,-1.7372,5634.452,000001.SH,45068039.0
4141,5e92c5c9d1add8fec462d4c4,000001.SSE,2007-11-07,76304024.271,65.214,5601.783,5610.953,5469.761,5565.648,1.1779,5536.569,000001.SH,42730328.0
4142,5e92c5c9d1add8fec462d4c3,000001.SSE,2007-11-08,83761375.849,-271.76,5330.023,5559.151,5328.201,5559.151,-4.8513,5601.783,000001.SH,48924662.0
4143,5e92c5c9d1add8fec462d4c2,000001.SSE,2007-11-09,80762049.342,-14.483,5315.54,5382.697,5217.629,5276.008,-0.2717,5330.023,000001.SH,47341262.0
4144,5e92c5c9d1add8fec462d4c1,000001.SSE,2007-11-12,87430687.524,-127.805,5187.735,5250.085,5032.578,5181.175,-2.4044,5315.54,000001.SH,52582703.0
4145,5e92c5c9d1add8fec462d4c0,000001.SSE,2007-11-13,83044466.239,-29.617,5158.118,5311.698,5085.444,5239.343,-0.5709,5187.735,000001.SH,49237316.0
4146,5e92c5c9d1add8fec462d4bf,000001.SSE,2007-11-14,88064090.07,254.576,5412.694,5414.609,5165.063,5246.574,4.9354,5158.118,000001.SH,50992880.0
4147,5e92c5c9d1add8fec462d4be,000001.SSE,2007-11-15,80951217.494,-47.427,5365.267,5453.74,5338.905,5391.017,-0.8762,5412.694,000001.SH,47819419.0
4148,5e92c5c9d1add8fec462d4bd,000001.SSE,2007-11-16,61636813.413,-48.993,5316.274,5335.513,5224.313,5273.082,-0.9132,5365.267,000001.SH,37387331.0
4149,5e92c5c9d1add8fec462d4bc,000001.SSE,2007-11-19,63156668.415,-46.457,5269.817,5333.088,5240.424,5325.302,-0.8739,5316.274,000001.SH,41097731.0
4150,5e92c5c9d1add8fec462d4bb,000001.SSE,2007-11-20,79327370.646,23.886,5293.703,5338.173,5158.542,5230.742,0.4533,5269.817,000001.SH,49057398.0
4151,5e92c5c9d1add8fec462d4ba,000001.SSE,2007-11-21,66088548.4396,-79.478,5214.225,5344.93,5206.574,5307.793,-1.5014,5293.703,000001.SH,41231609.0
4152,5e92c5c9d1add8fec462d4b9,000001.SSE,2007-11-22,64731749.501,-230.064,4984.161,5154.858,4969.894,5113.882,-4.4122,5214.225,000001.SH,40370330.0
4153,5e92c5c9d1add8fec462d4b8,000001.SSE,2007-11-23,50207938.687,47.969,5032.13,5034.225,4896.988,4946.258,0.9624,4984.161,000001.SH,30872962.0
4154,5e92c5c9d1add8fec462d4b7,000001.SSE,2007-11-26,60473397.752,-73.281,4958.849,5124.888,4952.429,5102.526,-1.4563,5032.13,000001.SH,36755797.0
4155,5e92c5c9d1add8fec462d4b6,000001.SSE,2007-11-27,52767856.408,-97.738,4861.111,4947.076,4857.038,4919.913,-1.971,4958.849,000001.SH,30833864.0
4156,5e92c5c9d1add8fec462d4b5,000001.SSE,2007-11-28,53258090.316,-57.717,4803.394,4907.756,4778.727,4870.842,-1.1873,4861.111,000001.SH,32756757.0
4157,5e92c5c9d1add8fec462d4b4,000001.SSE,2007-11-29,81196484.501,199.939,5003.333,5011.194,4814.783,4870.861,4.1625,4803.394,000001.SH,50071545.0
4158,5e92c5c9d1add8fec462d4b3,000001.SSE,2007-11-30,70500393.741,-131.555,4871.778,4993.74,4861.864,4993.74,-2.6293,5003.333,000001.SH,43314662.0
4159,5e92c5c9d1add8fec462d4b2,000001.SSE,2007-12-03,70035318.1314,-3.167,4868.611,4899.667,4798.014,4838.564,-0.065,4871.778,000001.SH,53750775.0
4160,5e92c5c9d1add8fec462d4b1,000001.SSE,2007-12-04,60774976.314,47.278,4915.889,4971.404,4882.149,4882.149,0.9711,4868.611,000001.SH,42835766.0
4161,5e92c5c9d1add8fec462d4b0,000001.SSE,2007-12-05,79741842.432,126.765,5042.654,5052.748,4893.323,4917.365,2.5787,4915.889,000001.SH,54299786.0
4162,5e92c5c9d1add8fec462d4af,000001.SSE,2007-12-06,64467198.03,-7.581,5035.073,5065.51,4995.472,5055.835,-0.1503,5042.654,000001.SH,43159311.0
4163,5e92c5c9d1add8fec462d4ae,000001.SSE,2007-12-07,71663449.303,56.683,5091.756,5096.799,5021.366,5038.478,1.1258,5035.073,000001.SH,49961574.0
4164,5e92c5c9d1add8fec462d4ad,000001.SSE,2007-12-10,107481990.143,70.163,5161.919,5168.764,4990.718,5010.826,1.378,5091.756,000001.SH,68817889.0
4165,5e92c5c9d1add8fec462d4ac,000001.SSE,2007-12-11,106437709.227,13.157,5175.076,5209.705,5103.747,5180.541,0.2549,5161.919,000001.SH,66848427.0
4166,5e92c5c9d1add8fec462d4ab,000001.SSE,2007-12-12,112955426.499,-79.533,5095.543,5149.931,5054.565,5148.254,-1.5368,5175.076,000001.SH,72156227.0
4167,5e92c5c9d1add8fec462d4aa,000001.SSE,2007-12-13,105088959.342,-137.5,4958.043,5095.152,4954.357,5078.182,-2.6984,5095.543,000001.SH,67283324.0
4168,5e92c5c9d1add8fec462d4a9,000001.SSE,2007-12-14,81629334.25,49.868,5007.911,5011.201,4860.156,4899.75,1.0058,4958.043,000001.SH,53052727.0
4169,5e92c5c9d1add8fec462d4a8,000001.SSE,2007-12-17,101523460.518,-131.15,4876.761,5007.346,4874.624,5007.285,-2.6189,5007.911,000001.SH,63546722.0
4170,5e92c5c9d1add8fec462d4a7,000001.SSE,2007-12-18,64859941.016,-40.587,4836.174,4905.492,4812.156,4856.471,-0.8323,4876.761,000001.SH,40558047.0
4171,5e92c5c9d1add8fec462d4a6,000001.SSE,2007-12-19,86406307.943,105.61,4941.784,4960.417,4868.354,4878.066,2.1838,4836.174,000001.SH,56275775.0
4172,5e92c5c9d1add8fec462d4a5,000001.SSE,2007-12-20,87842464.925,101.751,5043.535,5050.785,4923.295,4965.29,2.059,4941.784,000001.SH,57742689.0
4173,5e92c5c9d1add8fec462d4a4,000001.SSE,2007-12-21,103477896.461,58.244,5101.779,5112.388,5013.759,5017.195,1.1548,5043.535,000001.SH,66142705.0
4174,5e92c5c9d1add8fec462d4a3,000001.SSE,2007-12-24,140185415.559,132.483,5234.262,5284.34,5104.645,5132.913,2.5968,5101.779,000001.SH,85080422.0
4175,5e92c5c9d1add8fec462d4a2,000001.SSE,2007-12-25,125073744.033,-33.081,5201.181,5254.405,5178.801,5233.175,-0.632,5234.262,000001.SH,71023624.0
4176,5e92c5c9d1add8fec462d4a1,000001.SSE,2007-12-26,122851642.524,32.17,5233.351,5262.592,5158.756,5209.035,0.6185,5201.181,000001.SH,74458628.0
4177,5e92c5c9d1add8fec462d4a0,000001.SSE,2007-12-27,147037686.5809,75.538,5308.889,5316.523,5203.502,5248.222,1.4434,5233.351,000001.SH,87324184.0
4178,5e92c5c9d1add8fec462d49f,000001.SSE,2007-12-28,133680401.63,-47.326,5261.563,5336.499,5248.692,5320.007,-0.8914,5308.889,000001.SH,77187038.0
4179,5e92c5c9d1add8fec462d49e,000001.SSE,2008-01-02,133028308.559,11.251,5272.814,5295.016,5201.892,5265.0,0.2138,5261.563,000001.SH,76566609.0
4180,5e92c5c9d1add8fec462d49d,000001.SSE,2008-01-03,170429834.596,47.047,5319.861,5321.457,5211.046,5269.801,0.8923,5272.814,000001.SH,98510323.0
4181,5e92c5c9d1add8fec462d49c,000001.SSE,2008-01-04,145545035.009,41.713,5361.574,5372.461,5318.461,5328.411,0.7841,5319.861,000001.SH,80875238.0
4182,5e92c5c9d1add8fec462d49b,000001.SSE,2008-01-07,162225795.991,31.769,5393.343,5403.349,5332.597,5357.45,0.5925,5361.574,000001.SH,91933001.0
4183,5e92c5c9d1add8fec462d49a,000001.SSE,2008-01-08,184600542.474,-6.812,5386.531,5480.07,5344.648,5414.558,-0.1263,5393.343,000001.SH,102477863.0
4184,5e92c5c9d1add8fec462d499,000001.SSE,2008-01-09,139448986.314,49.276,5435.807,5437.764,5346.846,5365.222,0.9148,5386.531,000001.SH,76805862.0
4185,5e92c5c9d1add8fec462d498,000001.SSE,2008-01-10,174138308.162,20.734,5456.541,5483.827,5407.307,5449.16,0.3814,5435.807,000001.SH,96553285.0
4186,5e92c5c9d1add8fec462d497,000001.SSE,2008-01-11,155874958.853,28.136,5484.677,5500.061,5423.807,5471.387,0.5156,5456.541,000001.SH,87724750.0
4187,5e92c5c9d1add8fec462d496,000001.SSE,2008-01-14,142250729.123,13.224,5497.901,5522.778,5456.929,5507.578,0.2411,5484.677,000001.SH,78714090.0
4188,5e92c5c9d1add8fec462d495,000001.SSE,2008-01-15,151530590.943,-54.11,5443.791,5505.035,5405.595,5503.931,-0.9842,5497.901,000001.SH,80719506.0
4189,5e92c5c9d1add8fec462d494,000001.SSE,2008-01-16,161954601.902,-153.185,5290.606,5396.044,5288.765,5395.277,-2.8139,5443.791,000001.SH,89278341.0
4190,5e92c5c9d1add8fec462d493,000001.SSE,2008-01-17,174740177.317,-138.98,5151.626,5312.287,5039.786,5235.908,-2.6269,5290.606,000001.SH,98941952.0
4191,5e92c5c9d1add8fec462d492,000001.SSE,2008-01-18,118366922.122,28.888,5180.514,5187.605,5093.134,5141.371,0.5608,5151.626,000001.SH,68635625.0
4192,5e92c5c9d1add8fec462d491,000001.SSE,2008-01-21,130341708.797,-266.079,4914.435,5200.926,4891.285,5188.795,-5.1362,5180.514,000001.SH,75643958.0
4193,5e92c5c9d1add8fec462d490,000001.SSE,2008-01-22,154837414.462,-354.684,4559.751,4817.997,4511.953,4817.997,-7.2172,4914.435,000001.SH,92491351.0
4194,5e92c5c9d1add8fec462d48f,000001.SSE,2008-01-23,140348152.222,143.296,4703.047,4705.073,4510.504,4572.902,3.1426,4559.751,000001.SH,87963973.0
4195,5e92c5c9d1add8fec462d48e,000001.SSE,2008-01-24,149235591.805,14.687,4717.734,4767.799,4625.46,4753.445,0.3123,4703.047,000001.SH,90038158.0
4196,5e92c5c9d1add8fec462d48d,000001.SSE,2008-01-25,129423208.424,43.954,4761.688,4806.889,4657.709,4716.977,0.9317,4717.734,000001.SH,77928370.0
4197,5e92c5c9d1add8fec462d48c,000001.SSE,2008-01-28,108808414.751,-342.394,4419.294,4720.564,4409.079,4720.564,-7.1906,4761.688,000001.SH,69350257.0
4198,5e92c5c9d1add8fec462d48b,000001.SSE,2008-01-29,79564816.524,38.65,4457.944,4517.601,4389.517,4426.267,0.8746,4419.294,000001.SH,50356220.0
4199,5e92c5c9d1add8fec462d48a,000001.SSE,2008-01-30,92566887.273,-40.095,4417.849,4554.343,4330.697,4505.635,-0.8994,4457.944,000001.SH,55080037.0
4200,5e92c5c9d1add8fec462d489,000001.SSE,2008-01-31,76189312.094,-34.456,4383.393,4487.318,4368.296,4408.024,-0.7799,4417.849,000001.SH,45141558.0
4201,5e92c5c9d1add8fec462d488,000001.SSE,2008-02-01,96452528.237,-62.626,4320.767,4411.704,4195.753,4388.254,-1.4287,4383.393,000001.SH,59307142.0
4202,5e92c5c9d1add8fec462d487,000001.SSE,2008-02-04,109191656.646,351.403,4672.17,4672.214,4415.023,4415.023,8.1329,4320.767,000001.SH,63374578.0
4203,5e92c5c9d1add8fec462d486,000001.SSE,2008-02-05,93410147.326,-72.474,4599.696,4662.971,4550.429,4622.539,-1.5512,4672.17,000001.SH,52619684.0
4204,5e92c5c9d1add8fec462d485,000001.SSE,2008-02-13,61549818.317,-108.975,4490.721,4547.539,4454.642,4525.026,-2.3692,4599.696,000001.SH,36914151.0
4205,5e92c5c9d1add8fec462d484,000001.SSE,2008-02-14,57516976.567,61.595,4552.316,4576.983,4507.943,4527.054,1.3716,4490.721,000001.SH,34913005.0
4206,5e92c5c9d1add8fec462d483,000001.SSE,2008-02-15,66980796.512,-55.189,4497.127,4523.792,4431.463,4523.792,-1.2123,4552.316,000001.SH,41386516.0
4207,5e92c5c9d1add8fec462d482,000001.SSE,2008-02-18,92538618.784,71.024,4568.151,4601.224,4517.596,4546.752,1.5793,4497.127,000001.SH,55824610.0
4208,5e92c5c9d1add8fec462d481,000001.SSE,2008-02-19,103356946.603,96.144,4664.295,4665.554,4544.944,4582.284,2.1047,4568.151,000001.SH,60663188.0
4209,5e92c5c9d1add8fec462d480,000001.SSE,2008-02-20,114782705.284,-97.269,4567.026,4695.802,4556.814,4682.588,-2.0854,4664.295,000001.SH,66474653.0
4210,5e92c5c9d1add8fec462d47f,000001.SSE,2008-02-21,100295840.122,-39.849,4527.177,4568.208,4452.675,4534.169,-0.8725,4567.026,000001.SH,61309148.0
4211,5e92c5c9d1add8fec462d47e,000001.SSE,2008-02-22,109824503.736,-156.892,4370.285,4500.385,4333.033,4500.385,-3.4656,4527.177,000001.SH,67601983.0
4212,5e92c5c9d1add8fec462d47d,000001.SSE,2008-02-25,93047459.921,-177.752,4192.533,4391.333,4182.774,4370.188,-4.0673,4370.285,000001.SH,58811935.0
4213,5e92c5c9d1add8fec462d47c,000001.SSE,2008-02-26,89872770.426,45.646,4238.179,4331.64,4123.305,4302.735,1.0887,4192.533,000001.SH,55686631.0
4214,5e92c5c9d1add8fec462d47b,000001.SSE,2008-02-27,82967322.693,95.868,4334.047,4360.7,4222.459,4256.532,2.262,4238.179,000001.SH,50524991.0
4215,5e92c5c9d1add8fec462d47a,000001.SSE,2008-02-28,75527784.888,-34.534,4299.513,4344.926,4265.498,4343.277,-0.7968,4334.047,000001.SH,47922253.0
4216,5e92c5c9d1add8fec462d479,000001.SSE,2008-02-29,75515513.728,49.03,4348.543,4364.814,4275.899,4293.533,1.1404,4299.513,000001.SH,47835383.0
4217,5e92c5c9d1add8fec462d478,000001.SSE,2008-03-03,125329686.545,89.722,4438.265,4456.963,4279.345,4323.698,2.0633,4348.543,000001.SH,78513840.0
4218,5e92c5c9d1add8fec462d477,000001.SSE,2008-03-04,135912352.6104,-102.819,4335.446,4472.151,4321.266,4454.18,-2.3166,4438.265,000001.SH,86956515.0
4219,5e92c5c9d1add8fec462d476,000001.SSE,2008-03-05,113543589.985,-42.792,4292.654,4352.822,4210.963,4316.25,-0.987,4335.446,000001.SH,74109680.0
4220,5e92c5c9d1add8fec462d475,000001.SSE,2008-03-06,133186791.752,68.332,4360.986,4427.498,4260.787,4310.354,1.5918,4292.654,000001.SH,84932145.0
4221,5e92c5c9d1add8fec462d474,000001.SSE,2008-03-07,92203521.887,-60.471,4300.515,4341.295,4265.829,4315.808,-1.3866,4360.986,000001.SH,56747402.0
4222,5e92c5c9d1add8fec462d473,000001.SSE,2008-03-10,97355257.733,-154.216,4146.299,4265.611,4120.53,4265.611,-3.586,4300.515,000001.SH,65682205.0
4223,5e92c5c9d1add8fec462d472,000001.SSE,2008-03-11,79620807.574,19.579,4165.878,4165.915,4063.47,4121.653,0.4722,4146.299,000001.SH,51333439.0
4224,5e92c5c9d1add8fec462d471,000001.SSE,2008-03-12,88663903.703,-95.762,4070.116,4272.979,4068.781,4254.673,-2.2987,4165.878,000001.SH,57224458.0
4225,5e92c5c9d1add8fec462d470,000001.SSE,2008-03-13,96343796.125,-98.859,3971.257,4055.446,3902.248,4033.319,-2.4289,4070.116,000001.SH,63653400.0
4226,5e92c5c9d1add8fec462d46f,000001.SSE,2008-03-14,64286805.172,-8.584,3962.673,4000.78,3891.7,3956.746,-0.2162,3971.257,000001.SH,41407257.0
4227,5e92c5c9d1add8fec462d46e,000001.SSE,2008-03-17,73613176.802,-142.625,3820.048,3941.258,3812.999,3941.258,-3.5992,3962.673,000001.SH,49100273.0
4228,5e92c5c9d1add8fec462d46d,000001.SSE,2008-03-18,79535892.251,-151.151,3668.897,3862.772,3607.25,3789.565,-3.9568,3820.048,000001.SH,57861001.0
4229,5e92c5c9d1add8fec462d46c,000001.SSE,2008-03-19,88277827.839,92.708,3761.605,3813.885,3677.817,3746.047,2.5269,3668.897,000001.SH,61586643.0
4230,5e92c5c9d1add8fec462d46b,000001.SSE,2008-03-20,106243521.692,42.449,3804.054,3857.62,3516.33,3721.504,1.1285,3761.605,000001.SH,73262694.0
4231,5e92c5c9d1add8fec462d46a,000001.SSE,2008-03-21,96409712.739,-7.478,3796.576,3838.058,3746.395,3790.111,-0.1966,3804.054,000001.SH,65093464.0
4232,5e92c5c9d1add8fec462d469,000001.SSE,2008-03-24,88537601.514,-170.388,3626.188,3840.479,3624.936,3830.346,-4.4879,3796.576,000001.SH,58959678.0
4233,5e92c5c9d1add8fec462d468,000001.SSE,2008-03-25,77829673.42,3.431,3629.619,3659.21,3521.528,3559.942,0.0946,3626.188,000001.SH,52765336.0
4234,5e92c5c9d1add8fec462d467,000001.SSE,2008-03-26,70507849.57,-22.762,3606.857,3698.325,3591.108,3644.13,-0.6271,3629.619,000001.SH,46251818.0
4235,5e92c5c9d1add8fec462d466,000001.SSE,2008-03-27,76938808.872,-195.364,3411.493,3541.276,3407.896,3541.276,-5.4165,3606.857,000001.SH,55069866.0
4236,5e92c5c9d1add8fec462d465,000001.SSE,2008-03-28,90291919.963,168.653,3580.146,3590.753,3357.229,3378.628,4.9437,3411.493,000001.SH,63291684.0
4237,5e92c5c9d1add8fec462d464,000001.SSE,2008-03-31,66825473.21,-107.433,3472.713,3555.824,3445.556,3465.908,-3.0008,3580.146,000001.SH,47113469.0
4238,5e92c5c9d1add8fec462d463,000001.SSE,2008-04-01,73093942.416,-143.551,3329.162,3493.133,3308.902,3461.085,-4.1337,3472.713,000001.SH,54831376.0
4239,5e92c5c9d1add8fec462d462,000001.SSE,2008-04-02,86430288.924,18.72,3347.882,3464.531,3283.64,3370.604,0.5623,3329.162,000001.SH,65487286.0
4240,5e92c5c9d1add8fec462d461,000001.SSE,2008-04-03,66413044.1071,98.362,3446.244,3456.948,3271.29,3323.426,2.938,3347.882,000001.SH,50889224.0
4241,5e92c5c9d1add8fec462d460,000001.SSE,2008-04-07,84589696.3503,153.374,3599.618,3613.48,3386.512,3418.516,4.4505,3446.244,000001.SH,60994537.0
4242,5e92c5c9d1add8fec462d45f,000001.SSE,2008-04-08,92719515.545,12.921,3612.539,3656.961,3563.85,3604.263,0.359,3599.618,000001.SH,65484823.0
4243,5e92c5c9d1add8fec462d45e,000001.SSE,2008-04-09,81203386.749,-198.632,3413.907,3606.887,3413.072,3585.847,-5.4984,3612.539,000001.SH,59852049.0
4244,5e92c5c9d1add8fec462d45d,000001.SSE,2008-04-10,59699251.858,57.836,3471.743,3474.312,3344.87,3378.139,1.6941,3413.907,000001.SH,45455150.0
4245,5e92c5c9d1add8fec462d45c,000001.SSE,2008-04-11,58985569.081,21.15,3492.893,3517.818,3462.136,3498.555,0.6092,3471.743,000001.SH,43284244.0
4246,5e92c5c9d1add8fec462d45b,000001.SSE,2008-04-14,66952393.975,-196.221,3296.672,3427.884,3285.298,3419.047,-5.6177,3492.893,000001.SH,50311706.0
4247,5e92c5c9d1add8fec462d45a,000001.SSE,2008-04-15,59030368.651,51.681,3348.353,3349.76,3212.15,3282.572,1.5677,3296.672,000001.SH,44668457.0
4248,5e92c5c9d1add8fec462d459,000001.SSE,2008-04-16,53205727.029,-56.754,3291.599,3363.216,3283.078,3349.931,-1.695,3348.353,000001.SH,40091184.0
4249,5e92c5c9d1add8fec462d458,000001.SSE,2008-04-17,62507958.609,-68.858,3222.741,3352.951,3180.199,3286.414,-2.0919,3291.599,000001.SH,45843305.0
4250,5e92c5c9d1add8fec462d457,000001.SSE,2008-04-18,54581267.325,-128.073,3094.668,3203.71,3078.174,3200.57,-3.974,3222.741,000001.SH,43665343.0
4251,5e92c5c9d1add8fec462d456,000001.SSE,2008-04-21,79571085.184,22.309,3116.977,3305.168,3073.563,3305.152,0.7209,3094.668,000001.SH,59955293.0
4252,5e92c5c9d1add8fec462d455,000001.SSE,2008-04-22,58797233.746,30.816,3147.793,3148.731,2990.788,3076.715,0.9887,3116.977,000001.SH,48787413.0
4253,5e92c5c9d1add8fec462d454,000001.SSE,2008-04-23,86113923.613,130.537,3278.33,3296.717,3089.893,3116.412,4.1469,3147.793,000001.SH,66235125.0
4254,5e92c5c9d1add8fec462d453,000001.SSE,2008-04-24,189595479.677,304.698,3583.028,3593.197,3461.643,3539.868,9.2943,3278.33,000001.SH,142066287.0
4255,5e92c5c9d1add8fec462d452,000001.SSE,2008-04-25,184722794.2104,-25.279,3557.749,3658.551,3527.838,3572.547,-0.7055,3583.028,000001.SH,129621021.0
4256,5e92c5c9d1add8fec462d451,000001.SSE,2008-04-28,109162265.895,-83.027,3474.722,3530.905,3460.255,3497.383,-2.3337,3557.749,000001.SH,75744975.0
4257,5e92c5c9d1add8fec462d450,000001.SSE,2008-04-29,99574311.1419,48.683,3523.405,3544.229,3453.279,3457.351,1.4011,3474.722,000001.SH,67175250.0
4258,5e92c5c9d1add8fec462d44f,000001.SSE,2008-04-30,156313294.426,169.701,3693.106,3705.093,3543.019,3545.573,4.8164,3523.405,000001.SH,107617708.0
4259,5e92c5c9d1add8fec462d44e,000001.SSE,2008-05-05,147566887.306,67.903,3761.009,3768.216,3696.697,3739.797,1.8386,3693.106,000001.SH,99696916.0
4260,5e92c5c9d1add8fec462d44d,000001.SSE,2008-05-06,148301709.482,-27.506,3733.503,3786.024,3680.99,3735.849,-0.7313,3761.009,000001.SH,98932250.0
4261,5e92c5c9d1add8fec462d44c,000001.SSE,2008-05-07,133546608.663,-154.356,3579.147,3774.066,3577.991,3716.446,-4.1343,3733.503,000001.SH,90497143.0
4262,5e92c5c9d1add8fec462d44b,000001.SSE,2008-05-08,108817352.061,77.692,3656.839,3658.047,3523.025,3538.916,2.1707,3579.147,000001.SH,75173242.0
4263,5e92c5c9d1add8fec462d44a,000001.SSE,2008-05-09,128933582.104,-43.345,3613.494,3693.16,3552.473,3682.955,-1.1853,3656.839,000001.SH,87898425.0
4264,5e92c5c9d1add8fec462d449,000001.SSE,2008-05-12,116711982.652,13.488,3626.982,3668.857,3521.878,3548.614,0.3733,3613.494,000001.SH,79891220.0
4265,5e92c5c9d1add8fec462d448,000001.SSE,2008-05-13,122656336.249,-66.739,3560.243,3615.06,3508.32,3515.711,-1.8401,3626.982,000001.SH,90747177.0
4266,5e92c5c9d1add8fec462d447,000001.SSE,2008-05-14,122318730.759,97.189,3657.432,3661.971,3549.668,3549.668,2.7298,3560.243,000001.SH,88592078.0
4267,5e92c5c9d1add8fec462d446,000001.SSE,2008-05-15,112578312.553,-20.108,3637.324,3706.722,3636.224,3676.839,-0.5498,3657.432,000001.SH,83955322.0
4268,5e92c5c9d1add8fec462d445,000001.SSE,2008-05-16,89546567.714,-13.091,3624.233,3661.071,3582.5,3637.636,-0.3599,3637.324,000001.SH,64812853.0
4269,5e92c5c9d1add8fec462d444,000001.SSE,2008-05-19,67598479.751,-19.472,3604.761,3624.844,3563.609,3615.594,-0.5373,3624.233,000001.SH,48450165.0
4270,5e92c5c9d1add8fec462d443,000001.SSE,2008-05-20,88932320.454,-161.599,3443.162,3632.006,3432.382,3601.549,-4.4829,3604.761,000001.SH,66377053.0
4271,5e92c5c9d1add8fec462d442,000001.SSE,2008-05-21,96569945.2584,101.024,3544.186,3560.528,3355.084,3414.344,2.934,3443.162,000001.SH,73641076.0
4272,5e92c5c9d1add8fec462d441,000001.SSE,2008-05-22,93894974.589,-58.556,3485.63,3558.019,3469.792,3493.067,-1.6522,3544.186,000001.SH,68504703.0
4273,5e92c5c9d1add8fec462d440,000001.SSE,2008-05-23,76183956.591,-12.539,3473.091,3521.393,3435.841,3473.801,-0.3597,3485.63,000001.SH,59950559.0
4274,5e92c5c9d1add8fec462d43f,000001.SSE,2008-05-26,67226185.653,-108.547,3364.544,3443.988,3361.985,3442.291,-3.1254,3473.091,000001.SH,52776596.0
4275,5e92c5c9d1add8fec462d43e,000001.SSE,2008-05-27,55213458.044,10.863,3375.407,3383.679,3333.951,3355.114,0.3229,3364.544,000001.SH,42499311.0
4276,5e92c5c9d1add8fec462d43d,000001.SSE,2008-05-28,68719496.471,83.619,3459.026,3486.332,3354.254,3382.774,2.4773,3375.407,000001.SH,52476760.0
4277,5e92c5c9d1add8fec462d43c,000001.SSE,2008-05-29,67304826.867,-57.589,3401.437,3481.734,3400.773,3447.768,-1.6649,3459.026,000001.SH,51439933.0
4278,5e92c5c9d1add8fec462d43b,000001.SSE,2008-05-30,64903877.746,31.917,3433.354,3450.493,3390.883,3414.254,0.9383,3401.437,000001.SH,48495407.0
4279,5e92c5c9d1add8fec462d43a,000001.SSE,2008-06-02,61959616.293,25.69,3459.044,3483.61,3400.723,3426.195,0.7482,3433.354,000001.SH,49186078.0
4280,5e92c5c9d1add8fec462d439,000001.SSE,2008-06-03,69390159.037,-22.646,3436.398,3469.063,3409.226,3456.58,-0.6547,3459.044,000001.SH,56642494.0
4281,5e92c5c9d1add8fec462d438,000001.SSE,2008-06-04,59171321.561,-66.485,3369.913,3428.467,3341.739,3424.037,-1.9347,3436.398,000001.SH,48038156.0
4282,5e92c5c9d1add8fec462d437,000001.SSE,2008-06-05,53340180.661,-18.268,3351.645,3376.341,3326.537,3355.928,-0.5421,3369.913,000001.SH,41834663.0
4283,5e92c5c9d1add8fec462d436,000001.SSE,2008-06-06,42763182.367,-21.975,3329.67,3371.283,3312.721,3362.005,-0.6556,3351.645,000001.SH,34763217.0
4284,5e92c5c9d1add8fec462d435,000001.SSE,2008-06-10,60727533.56,-257.337,3072.333,3215.501,3045.058,3202.113,-7.7286,3329.67,000001.SH,50909546.0
4285,5e92c5c9d1add8fec462d434,000001.SSE,2008-06-11,54181027.5061,-48.093,3024.24,3064.2,2992.351,3042.158,-1.5654,3072.333,000001.SH,46939345.0
4286,5e92c5c9d1add8fec462d433,000001.SSE,2008-06-12,56831225.894,-66.708,2957.532,3031.064,2900.116,3011.558,-2.2058,3024.24,000001.SH,49535824.0
4287,5e92c5c9d1add8fec462d432,000001.SSE,2008-06-13,45180876.477,-88.732,2868.8,2976.45,2865.5,2960.905,-3.0002,2957.532,000001.SH,41069430.0
4288,5e92c5c9d1add8fec462d431,000001.SSE,2008-06-16,43220736.527,5.303,2874.103,2917.81,2811.716,2876.294,0.1849,2868.8,000001.SH,40385924.0
4289,5e92c5c9d1add8fec462d430,000001.SSE,2008-06-17,43840532.56,-79.352,2794.751,2893.471,2769.118,2873.129,-2.7609,2874.103,000001.SH,43298147.0
4290,5e92c5c9d1add8fec462d42f,000001.SSE,2008-06-18,69029288.629,146.364,2941.115,2945.422,2729.711,2772.367,5.2371,2794.751,000001.SH,66349803.0
4291,5e92c5c9d1add8fec462d42e,000001.SSE,2008-06-19,59626570.997,-192.241,2748.874,2921.721,2742.151,2921.721,-6.5363,2941.115,000001.SH,56795827.0
4292,5e92c5c9d1add8fec462d42d,000001.SSE,2008-06-20,79217445.723,82.862,2831.736,2917.325,2695.628,2811.084,3.0144,2748.874,000001.SH,74156830.0
4293,5e92c5c9d1add8fec462d42c,000001.SSE,2008-06-23,41900494.874,-71.319,2760.417,2813.137,2741.19,2780.148,-2.5186,2831.736,000001.SH,40670032.0
4294,5e92c5c9d1add8fec462d42b,000001.SSE,2008-06-24,49942894.5864,42.602,2803.019,2817.168,2728.83,2747.322,1.5433,2760.417,000001.SH,48387231.0
