,ts_code,symbol,name,area,industry,fullname,enname,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
1130,002681.SZ,002681,奋达科技,深圳,家用电器,深圳市奋达科技股份有限公司,"Shenzhen Fenda Technology Co., Ltd.",中小板,SZSE,CNY,L,20120605,,S
1131,002682.SZ,002682,龙洲股份,福建,公路,龙洲集团股份有限公司,"Longzhou Group Co.,Ltd.",中小板,SZSE,CNY,L,20120612,,N
1132,002683.SZ,002683,宏大爆破,广东,化工原料,广东宏大爆破股份有限公司,"Guangdong Hongda Blasting Co.,Ltd",中小板,SZSE,CNY,L,20120612,,S
1133,002684.SZ,002684,*ST猛狮,广东,电气设备,广东猛狮新能源科技股份有限公司,"Guangdong Dynavolt Renewable Energy Technology Co.,Ltd.",中小板,SZSE,CNY,L,20120612,,N
1134,002685.SZ,002685,华东重机,江苏,工程机械,无锡华东重型机械股份有限公司,"Wuxi Huadong Heavy Machinery Co., Ltd.",中小板,SZSE,CNY,L,20120612,,N
1135,002686.SZ,002686,亿利达,浙江,专用机械,浙江亿利达风机股份有限公司,"Zhejiang Yilida Ventilator Co.,Ltd.",中小板,SZSE,CNY,L,20120703,,N
1136,002687.SZ,002687,乔治白,浙江,服饰,浙江乔治白服饰股份有限公司,"Zhejiang Giuseppe Garment Co., Ltd",中小板,SZSE,CNY,L,20120713,,N
1137,002688.SZ,002688,金河生物,内蒙,化学制药,金河生物科技股份有限公司,"Jinhe Biotechnology CO., LTD.",中小板,SZSE,CNY,L,20120713,,N
1138,002689.SZ,002689,远大智能,辽宁,运输设备,沈阳远大智能工业集团股份有限公司,"Shenyang Yuanda Intellectual Industry Group Co.,Ltd",中小板,SZSE,CNY,L,20120717,,N
1139,002690.SZ,002690,美亚光电,安徽,专用机械,合肥美亚光电技术股份有限公司,Hefei Meyer Optoelectronic Technology Inc.,中小板,SZSE,CNY,L,20120731,,S
1140,002691.SZ,002691,冀凯股份,河北,专用机械,冀凯装备制造股份有限公司,"Jikai Equipment Manufacturing Co., Ltd.",中小板,SZSE,CNY,L,20120731,,N
1141,002692.SZ,002692,ST远程,江苏,电气设备,远程电缆股份有限公司,"Yuan Cheng Cable Co.,Ltd.",中小板,SZSE,CNY,L,20120808,,N
1142,002693.SZ,002693,双成药业,海南,化学制药,海南双成药业股份有限公司,"Hainan Shuangcheng Pharmaceuticals Co., Ltd.",中小板,SZSE,CNY,L,20120808,,N
1143,002694.SZ,002694,顾地科技,湖北,塑料,顾地科技股份有限公司,"Goody Science & Technology Co.,Ltd.",中小板,SZSE,CNY,L,20120816,,N
1144,002695.SZ,002695,煌上煌,江西,食品,江西煌上煌集团食品股份有限公司,"Jiangxi Huangshanghuang Group Food Co., Ltd.",中小板,SZSE,CNY,L,20120905,,S
1145,002696.SZ,002696,百洋股份,广西,渔业,百洋产业投资集团股份有限公司,"Baiyang Investment Group,Inc.",中小板,SZSE,CNY,L,20120905,,N
1146,002697.SZ,002697,红旗连锁,四川,超市连锁,成都红旗连锁股份有限公司,"Chengdu Hongqi Chain Co., Ltd.",中小板,SZSE,CNY,L,20120905,,S
1147,002698.SZ,002698,博实股份,黑龙江,化工机械,哈尔滨博实自动化股份有限公司,"Harbin Boshi Automation Co., Ltd.",中小板,SZSE,CNY,L,20120911,,S
1148,002699.SZ,002699,美盛文化,浙江,服饰,美盛文化创意股份有限公司,"Meisheng Cultural & Creative Corp., Ltd.",中小板,SZSE,CNY,L,20120911,,N
1149,002700.SZ,002700,新疆浩源,新疆,供气供热,新疆浩源天然气股份有限公司,"Xinjiang Haoyuan Natural Gas Co.,Ltd.",中小板,SZSE,CNY,L,20120921,,N
1150,002701.SZ,002701,奥瑞金,北京,广告包装,奥瑞金科技股份有限公司,"ORG Technology Co.,Ltd.",中小板,SZSE,CNY,L,20121011,,S
1151,002702.SZ,002702,海欣食品,福建,食品,海欣食品股份有限公司,"Haixin Foods Co.,Ltd.",中小板,SZSE,CNY,L,20121011,,N
1152,002703.SZ,002703,浙江世宝,浙江,汽车配件,浙江世宝股份有限公司,Zhejiang Shibao Company Limited,中小板,SZSE,CNY,L,20121102,,S
1153,002705.SZ,002705,新宝股份,广东,家用电器,广东新宝电器股份有限公司,"Guangdong Xinbao Electrical Appliances Holdings Co.,Ltd",中小板,SZSE,CNY,L,20140121,,S
1154,002706.SZ,002706,良信电器,上海,电气设备,上海良信电器股份有限公司,"Shanghai Liangxin Electrical Co.,Ltd.",中小板,SZSE,CNY,L,20140121,,N
1155,002707.SZ,002707,众信旅游,北京,旅游服务,众信旅游集团股份有限公司,"Utour Group Co., Ltd.",中小板,SZSE,CNY,L,20140123,,N
1156,002708.SZ,002708,光洋股份,江苏,汽车配件,常州光洋轴承股份有限公司,Changzhou Nrb Corporation,中小板,SZSE,CNY,L,20140121,,N
1157,002709.SZ,002709,天赐材料,广东,化工原料,广州天赐高新材料股份有限公司,"Guangzhou Tinci Materials Technology Co., Ltd.",中小板,SZSE,CNY,L,20140123,,S
1158,002711.SZ,002711,*ST欧浦,广东,仓储物流,欧浦智网股份有限公司,"Europol Intelligent Network Co.,Ltd.",中小板,SZSE,CNY,L,20140127,,N
1159,002712.SZ,002712,思美传媒,浙江,广告包装,思美传媒股份有限公司,"Simei Media Co.,Ltd",中小板,SZSE,CNY,L,20140123,,N
1160,002713.SZ,002713,东易日盛,北京,装修装饰,东易日盛家居装饰集团股份有限公司,"Dong Yi Ri Sheng Home Decoration Group Co.,Ltd.",中小板,SZSE,CNY,L,20140219,,N
1161,002714.SZ,002714,牧原股份,河南,农业综合,牧原食品股份有限公司,"Muyuan Foods Co.,Ltd.",中小板,SZSE,CNY,L,20140128,,S
1162,002715.SZ,002715,登云股份,广东,汽车配件,怀集登云汽配股份有限公司,"Huaiji Dengyun Auto-Parts (Holding) Co.,Ltd.",中小板,SZSE,CNY,L,20140219,,N
1163,002716.SZ,002716,ST金贵,湖南,小金属,郴州市金贵银业股份有限公司,"Chenzhou City Jingui Silver Industry Co., Ltd",中小板,SZSE,CNY,L,20140128,,N
1164,002717.SZ,002717,岭南股份,广东,环境保护,岭南生态文旅股份有限公司,"Lingnan Eco&Culture-Tourism Co., Ltd.",中小板,SZSE,CNY,L,20140219,,S
1165,002718.SZ,002718,友邦吊顶,浙江,家居用品,浙江友邦集成吊顶股份有限公司,"Zhejiang Youpon Integrated Ceiling Co., Ltd.",中小板,SZSE,CNY,L,20140128,,N
1166,002719.SZ,002719,麦趣尔,新疆,乳制品,麦趣尔集团股份有限公司,"Maiquer Group Co.,Ltd",中小板,SZSE,CNY,L,20140128,,N
1167,002721.SZ,002721,金一文化,北京,服饰,北京金一文化发展股份有限公司,"Beijing Kingee Culture Development Co.,Ltd.",中小板,SZSE,CNY,L,20140127,,N
1168,002722.SZ,002722,金轮股份,江苏,纺织机械,金轮蓝海股份有限公司,"Geron Co., Ltd.",中小板,SZSE,CNY,L,20140128,,N
1169,002723.SZ,002723,金莱特,广东,家用电器,广东金莱特电器股份有限公司,"Kennede Electronics MFG. Co., Ltd.",中小板,SZSE,CNY,L,20140129,,N
1170,002724.SZ,002724,海洋王,深圳,半导体,海洋王照明科技股份有限公司,"Ocean'S King Lighting Science & Technology Co., Ltd.",中小板,SZSE,CNY,L,20141104,,N
1171,002725.SZ,002725,跃岭股份,浙江,汽车配件,浙江跃岭股份有限公司,"Zhejiang Yueling Co.,Ltd",中小板,SZSE,CNY,L,20140129,,N
1172,002726.SZ,002726,龙大肉食,山东,食品,山东龙大肉食品股份有限公司,"Shandong Longda Meat Foodstuff Co.,Ltd.",中小板,SZSE,CNY,L,20140626,,S
1173,002727.SZ,002727,一心堂,云南,医药商业,一心堂药业集团股份有限公司,"Yixintang Pharmaceutical Group Co.,Ltd.",中小板,SZSE,CNY,L,20140702,,S
1174,002728.SZ,002728,特一药业,广东,中成药,特一药业集团股份有限公司,"TEYI PHARMACEUTICAL GROUP CO.,LTD",中小板,SZSE,CNY,L,20140731,,N
1175,002729.SZ,002729,好利来,福建,元器件,好利来(中国)电子科技股份有限公司,"Hollyland (China) Electronics Technology Corp.,Ltd.",中小板,SZSE,CNY,L,20140912,,N
1176,002730.SZ,002730,电光科技,浙江,电气设备,电光防爆科技股份有限公司,"Dianguang Explosion-Proof Technology Co., Ltd.",中小板,SZSE,CNY,L,20141009,,N
1177,002731.SZ,002731,萃华珠宝,辽宁,服饰,沈阳萃华金银珠宝股份有限公司,"Shenyang Cuihua Gold and Silver Jewelry Co., Ltd.",中小板,SZSE,CNY,L,20141104,,N
1178,002732.SZ,002732,燕塘乳业,广东,乳制品,广东燕塘乳业股份有限公司,"Guangdong Yantang Dairy Co., Ltd.",中小板,SZSE,CNY,L,20141205,,N
1179,002733.SZ,002733,雄韬股份,深圳,电气设备,深圳市雄韬电源科技股份有限公司,"Shenzhen Center Power Tech Co.,Ltd.",中小板,SZSE,CNY,L,20141203,,S
1180,002734.SZ,002734,利民股份,江苏,农药化肥,利民化工股份有限公司,"LIMIN Chemical Co.,Ltd.",中小板,SZSE,CNY,L,20150127,,N
1181,002735.SZ,002735,王子新材,深圳,塑料,深圳王子新材料股份有限公司,"Shenzhen Prince New Materials Co.,Ltd.",中小板,SZSE,CNY,L,20141203,,N
1182,002736.SZ,002736,国信证券,深圳,证券,国信证券股份有限公司,"Guosen Securities Co.,Ltd.",中小板,SZSE,CNY,L,20141229,,S
1183,002737.SZ,002737,葵花药业,黑龙江,中成药,葵花药业集团股份有限公司,"Sunflower Pharmaceutical Group Co.,Ltd",中小板,SZSE,CNY,L,20141230,,S
1184,002738.SZ,002738,中矿资源,北京,小金属,中矿资源集团股份有限公司,"Sinomine Resource Group Co., Ltd.",中小板,SZSE,CNY,L,20141230,,N
1185,002739.SZ,002739,万达电影,北京,影视音像,万达电影股份有限公司,"WANDA FILM HOLDING CO., LTD",中小板,SZSE,CNY,L,20150122,,S
1186,002740.SZ,002740,爱迪尔,福建,服饰,福建省爱迪尔珠宝实业股份有限公司,"FUJIAN IDEAL JEWELLERY INDUSTRIAL CO.,LTD.",中小板,SZSE,CNY,L,20150122,,N
1187,002741.SZ,002741,光华科技,广东,化工原料,广东光华科技股份有限公司,"Guangdong Guanghua Sci-Tech Co., Ltd",中小板,SZSE,CNY,L,20150216,,N
1188,002742.SZ,002742,三圣股份,重庆,其他建材,重庆三圣实业股份有限公司,"Chongqing Sansheng Industrial Co.,Ltd.",中小板,SZSE,CNY,L,20150217,,N
1189,002743.SZ,002743,富煌钢构,安徽,钢加工,安徽富煌钢构股份有限公司,"Anhui Fuhuang Steel Structure Co.,Ltd.",中小板,SZSE,CNY,L,20150217,,N
1190,002745.SZ,002745,木林森,广东,半导体,木林森股份有限公司,"MLS Co.,Ltd.",中小板,SZSE,CNY,L,20150217,,S
1191,002746.SZ,002746,仙坛股份,山东,农业综合,山东仙坛股份有限公司,"Shandong Xiantan Co.,Ltd.",中小板,SZSE,CNY,L,20150216,,S
1192,002747.SZ,002747,埃斯顿,江苏,机械基件,南京埃斯顿自动化股份有限公司,"Estun Automation Co.,Ltd",中小板,SZSE,CNY,L,20150320,,S
1193,002748.SZ,002748,世龙实业,江西,化工原料,江西世龙实业股份有限公司,"Jiangxi Selon Industrial Co., Ltd.",中小板,SZSE,CNY,L,20150319,,N
1194,002749.SZ,002749,国光股份,四川,农药化肥,四川国光农化股份有限公司,"Sichuan Guoguang Agrochemical Co., Ltd.",中小板,SZSE,CNY,L,20150320,,N
1195,002750.SZ,002750,龙津药业,云南,中成药,昆明龙津药业股份有限公司,"Kunming Longjin Pharmaceutical Co., Ltd.",中小板,SZSE,CNY,L,20150324,,N
1196,002751.SZ,002751,易尚展示,深圳,家居用品,深圳市易尚展示股份有限公司,"Shenzhen ESUN Display Co., Ltd.",中小板,SZSE,CNY,L,20150424,,N
1197,002752.SZ,002752,昇兴股份,福建,广告包装,昇兴集团股份有限公司,"Shengxing Group Co.,Ltd.",中小板,SZSE,CNY,L,20150422,,N
1198,002753.SZ,002753,永东股份,山西,化工原料,山西永东化工股份有限公司,"Shanxi Yongdong Chemistry Industry Co.,Ltd.",中小板,SZSE,CNY,L,20150519,,N
1199,002755.SZ,002755,奥赛康,北京,化学制药,北京奥赛康药业股份有限公司,"Beijing Aosaikang Pharmaceutical Co., Ltd.",中小板,SZSE,CNY,L,20150515,,S
1200,002756.SZ,002756,永兴材料,浙江,特种钢,永兴特种材料科技股份有限公司,"Yongxing Special Materials Technology Co.,Ltd.",中小板,SZSE,CNY,L,20150515,,N
1201,002757.SZ,002757,南兴股份,广东,专用机械,南兴装备股份有限公司,"Nanxing Machinery Co., Ltd.",中小板,SZSE,CNY,L,20150527,,N
1202,002758.SZ,002758,华通医药,浙江,医药商业,浙江华通医药股份有限公司,"Zhejiang Huatong Pharmaceutical Co., Ltd.",中小板,SZSE,CNY,L,20150527,,N
1203,002759.SZ,002759,天际股份,广东,家用电器,广东天际电器股份有限公司,"Guangdong Tonze Electric Co.,Ltd.",中小板,SZSE,CNY,L,20150528,,N
1204,002760.SZ,002760,凤形股份,安徽,机械基件,安徽省凤形耐磨材料股份有限公司,"Anhui Fengxing Wear Resistant Materials Co.,Ltd.",中小板,SZSE,CNY,L,20150611,,N
1205,002761.SZ,002761,多喜爱,湖南,纺织,多喜爱集团股份有限公司,"Dohia Group Co., Ltd.",中小板,SZSE,CNY,L,20150610,,N
1206,002762.SZ,002762,金发拉比,广东,服饰,金发拉比妇婴童用品股份有限公司,"Jinfa Labi Maternity & Baby Articles Co., Ltd.",中小板,SZSE,CNY,L,20150610,,N
1207,002763.SZ,002763,汇洁股份,深圳,服饰,深圳汇洁集团股份有限公司,"Shenzhen Huijie Group Co., Ltd.",中小板,SZSE,CNY,L,20150610,,N
1208,002765.SZ,002765,蓝黛传动,重庆,汽车配件,重庆蓝黛动力传动机械股份有限公司,"Chongqing Landai Powertrain Corp., Ltd.",中小板,SZSE,CNY,L,20150612,,N
1209,002766.SZ,002766,*ST索菱,深圳,汽车配件,深圳市索菱实业股份有限公司,"Shenzhen Soling Industrial Co.,Ltd.",中小板,SZSE,CNY,L,20150611,,N
1210,002767.SZ,002767,先锋电子,浙江,电器仪表,杭州先锋电子技术股份有限公司,"Hangzhou Innover Technology Co., Ltd.",中小板,SZSE,CNY,L,20150612,,N
1211,002768.SZ,002768,国恩股份,山东,塑料,青岛国恩科技股份有限公司,"Qingdao Gon Technology Co., Ltd.",中小板,SZSE,CNY,L,20150630,,S
1212,002769.SZ,002769,普路通,深圳,仓储物流,深圳市普路通供应链管理股份有限公司,"Shenzhen Prolto Supply Chain Management Co., Ltd.",中小板,SZSE,CNY,L,20150629,,N
1213,002770.SZ,002770,科迪乳业,河南,乳制品,河南科迪乳业股份有限公司,"Henan Kedi Dairy Co.,Ltd.",中小板,SZSE,CNY,L,20150630,,N
1214,002771.SZ,002771,真视通,北京,软件服务,北京真视通科技股份有限公司,Beijing Transtrue Technology Inc.,中小板,SZSE,CNY,L,20150629,,N
1215,002772.SZ,002772,众兴菌业,甘肃,种植业,天水众兴菌业科技股份有限公司,"Tianshui Zhongxing Bio-Technology Co.,Ltd.",中小板,SZSE,CNY,L,20150626,,N
1216,002773.SZ,002773,康弘药业,四川,化学制药,成都康弘药业集团股份有限公司,"Chengdu Kanghong Pharmaceutical Group Co., Ltd",中小板,SZSE,CNY,L,20150626,,S
1217,002774.SZ,002774,快意电梯,广东,运输设备,快意电梯股份有限公司,"IFE Elevators Co.,Ltd.",中小板,SZSE,CNY,L,20170324,,N
1218,002775.SZ,002775,文科园林,深圳,建筑工程,深圳文科园林股份有限公司,"Shenzhen Wenke Landscape Co.,Ltd.",中小板,SZSE,CNY,L,20150629,,N
1219,002776.SZ,002776,柏堡龙,广东,服饰,广东柏堡龙股份有限公司,"Guangdong Bobaolon Co.,Ltd.",中小板,SZSE,CNY,L,20150626,,N
1220,002777.SZ,002777,久远银海,四川,软件服务,四川久远银海软件股份有限公司,"Sichuan Jiuyuan Yinhai Software Co.,Ltd",中小板,SZSE,CNY,L,20151231,,S
1221,002778.SZ,002778,高科石化,江苏,石油加工,江苏高科石化股份有限公司,"Jiangsu Gaoke Petrochemical Co., Ltd",中小板,SZSE,CNY,L,20160106,,N
1222,002779.SZ,002779,中坚科技,浙江,农用机械,浙江中坚科技股份有限公司,"Zhejiang Zhongjian Technology Co ,.Ltd.",中小板,SZSE,CNY,L,20151209,,N
1223,002780.SZ,002780,三夫户外,北京,其他商业,北京三夫户外用品股份有限公司,"Beijing Sanfo Outdoor Products Co., Ltd",中小板,SZSE,CNY,L,20151209,,N
1224,002781.SZ,002781,奇信股份,深圳,装修装饰,深圳市奇信集团股份有限公司,"Shenzhen Qixin Group Co.,Ltd.",中小板,SZSE,CNY,L,20151222,,N
1225,002782.SZ,002782,可立克,深圳,电气设备,深圳可立克科技股份有限公司,"Shenzhen Click Technology Co., Ltd.",中小板,SZSE,CNY,L,20151222,,N
1226,002783.SZ,002783,凯龙股份,湖北,化工原料,湖北凯龙化工集团股份有限公司,"Hubei Kailong Chemical Group Co.,Ltd.",中小板,SZSE,CNY,L,20151209,,N
1227,002785.SZ,002785,万里石,福建,其他建材,厦门万里石股份有限公司,"Xiamen Wanli Stone Stock Co.,Ltd",中小板,SZSE,CNY,L,20151223,,N
1228,002786.SZ,002786,银宝山新,深圳,专用机械,深圳市银宝山新科技股份有限公司,"Shenzhen Silver Basis Technology Co.,Ltd.",中小板,SZSE,CNY,L,20151223,,N
1229,002787.SZ,002787,华源控股,江苏,广告包装,苏州华源控股股份有限公司,"Suzhou Hycan Holdings Co., Ltd",中小板,SZSE,CNY,L,20151231,,N
1230,002788.SZ,002788,鹭燕医药,福建,医药商业,鹭燕医药股份有限公司,"Luyan Pharma Co.,Ltd",中小板,SZSE,CNY,L,20160218,,N
1231,002789.SZ,002789,建艺集团,深圳,装修装饰,深圳市建艺装饰集团股份有限公司,"Shenzhen Jianyi Decoration Group Co.,Ltd.",中小板,SZSE,CNY,L,20160311,,N
1232,002790.SZ,002790,瑞尔特,福建,家居用品,厦门瑞尔特卫浴科技股份有限公司,"Xiamen R&T Plumbing Technology Co., Ltd.",中小板,SZSE,CNY,L,20160308,,N
1233,002791.SZ,002791,坚朗五金,广东,其他建材,广东坚朗五金制品股份有限公司,"Guangdong Kinlong Hardware Products Co.,Ltd.",中小板,SZSE,CNY,L,20160329,,N
1234,002792.SZ,002792,通宇通讯,广东,通信设备,广东通宇通讯股份有限公司,Tongyu Communication Inc.,中小板,SZSE,CNY,L,20160328,,S
1235,002793.SZ,002793,东音股份,浙江,专用机械,浙江东音泵业股份有限公司,"Zhejiang Doyin Pump Industry Co.,Ltd",中小板,SZSE,CNY,L,20160415,,N
1236,002795.SZ,002795,永和智控,浙江,机械基件,永和流体智控股份有限公司,"Yorhe Fluid Intelligent Control Co., Ltd",中小板,SZSE,CNY,L,20160428,,N
1237,002796.SZ,002796,世嘉科技,江苏,专用机械,苏州市世嘉科技股份有限公司,Suzhou Shijia Science & Technology Inc.,中小板,SZSE,CNY,L,20160510,,S
1238,002797.SZ,002797,第一创业,深圳,证券,第一创业证券股份有限公司,"First Capital Securities Co.,Ltd",中小板,SZSE,CNY,L,20160511,,S
1239,002798.SZ,002798,帝欧家居,四川,家居用品,帝欧家居股份有限公司,"D&O Home Collection Co.,Ltd",中小板,SZSE,CNY,L,20160525,,S
1240,002799.SZ,002799,环球印务,陕西,广告包装,西安环球印务股份有限公司,"Xi'An Global Printing Co., Ltd",中小板,SZSE,CNY,L,20160608,,N
1241,002800.SZ,002800,天顺股份,新疆,仓储物流,新疆天顺供应链股份有限公司,"Xinjiang Tianshun Supply Chain Co.,Ltd.",中小板,SZSE,CNY,L,20160530,,N
1242,002801.SZ,002801,微光股份,浙江,电气设备,杭州微光电子股份有限公司,"Hangzhou Weiguang Electronic Co.,Ltd.",中小板,SZSE,CNY,L,20160622,,N
1243,002802.SZ,002802,洪汇新材,江苏,化工原料,无锡洪汇新材料科技股份有限公司,"Wuxi Honghui New Materials Technology Co.,Ltd.",中小板,SZSE,CNY,L,20160629,,N
1244,002803.SZ,002803,吉宏股份,福建,互联网,厦门吉宏科技股份有限公司,"Xiamen Jihong Technology Co.,Ltd",中小板,SZSE,CNY,L,20160712,,N
1245,002805.SZ,002805,丰元股份,山东,化工原料,山东丰元化学股份有限公司,"Shandong Fengyuan Chemical Co.,Ltd.",中小板,SZSE,CNY,L,20160707,,N
1246,002806.SZ,002806,华锋股份,广东,元器件,广东华锋新能源科技股份有限公司,"Guangdong Huafeng New Energy Technology Co.,Ltd.",中小板,SZSE,CNY,L,20160726,,N
1247,002807.SZ,002807,江阴银行,江苏,银行,江苏江阴农村商业银行股份有限公司,"Jiangsu Jiangyin Rural Commercial Bank Co.,Ltd.",中小板,SZSE,CNY,L,20160902,,S
